release_group_id,title,primary_type,secondary_types,first_release_date,artist_name,artist_ids,disambiguation,genres,tags,score,lb_total_listen_count,lb_total_user_count,artist_name_meta,tags_meta,lb_sitewide_listen_count_month,artist_catalog_strength,lastfm_source_used,lastfm_listeners,lastfm_playcount,lastfm_tags_item,lastfm_album_name,lastfm_track_name,lastfm_url,lastfm_error,lastfm_country_chart_hits,lastfm_best_country_rank,lastfm_total_country_playcount,lastfm_countries,days_since_release,log1p_lb_total_listen_count,log1p_lb_total_user_count,log1p_lb_sitewide_listen_count_month,log1p_artist_catalog_strength,score_popularity,score_users,score_sitewide,score_artist_strength,score_recency,trend_score_v0
104948ec-b954-4e4a-bc0f-253331f15625,$outh $ide $uicide,EP,,2015-09-01,$uicideboy$ & Pouya,ef326b3d-61f0-4379-aca0-21237d696d63|cae09884-f473-460a-a04a-4dd3fc69cf6e,,cloud rap|hip hop|trap,cloud rap|hip hop|trap,,33614.0,2358.0,$uicideboy$ & Pouya,hip hop|trap|cloud rap,,,album.getInfo,3570.0,48893.0,banned|rap|hip-hop|united states|emo rap,$outh $ide $uicide,,https://www.last.fm/music/$uicideboy$+&+Pouya/$outh+$ide+$uicide,,,,,,3867,10.422727674903138,7.765993079407675,0.0,0.0,1.0,0.9537432740916477,0.0,0.0,1.0,64.07486548183296
cbfff8b9-f482-4213-9642-a8c41e16e86c,This Mixtape Is Fire.,EP,Mixtape/Street,2015-08-14,Dillon Francis,1c294418-722f-45a3-a24d-910f9b6f1502,,electronic|moombahton|pop,electronic|moombahton|pop,,17848.0,3437.0,Dillon Francis,electronic|pop|moombahton,,,album.getInfo,163528.0,923382.0,moombahton|remix|dubstep|party|featuring,This Mixtape is Fire.,,https://www.last.fm/music/Dillon+Francis/This+Mixtape+is+Fire.,,,,,,3885,9.789702763229508,8.142645185942795,0.0,0.0,0.9392649475820145,1.0,0.0,0.0,1.0,62.8742731653705
74223740-723a-4b35-96c4-147d71c0d335,Moon Shoes,EP,,2015-09-02,Ravyn Lenae,94c64122-dbd4-4927-b2fa-f204b0b4b0c2,,r&b,r&b,,15512.0,1695.0,Ravyn Lenae,r&b,,,album.getInfo,1139.0,8586.0,rnb|soul|neo-soul|banned|alternative rnb,Moon Shoes,,https://www.last.fm/music/Ravyn+Lenae/Moon+Shoes,,,,,,3866,9.64943366106433,7.4360278163518485,0.0,0.0,0.9258069444046955,0.9132201694345188,0.0,0.0,1.0,60.6676464428547
a9757722-30b7-4f9b-a50e-6d2d35bde843,Someday Somewhere,EP,,2015-04-10,Mura Masa,d2a76e1b-cecc-4500-b445-d55591821cd3,,electronic,electronic,,12178.0,1556.0,Mura Masa,electronic,,,album.getInfo,225765.0,1992018.0,lovestep|future bass|wonky|alternative rnb|art pop,Someday Somewhere,,https://www.last.fm/music/Mura+Masa/Someday+Somewhere,,,,,,4011,9.407468436087111,7.350516171833998,0.0,0.0,0.9025917907017117,0.9027184660488089,0.0,0.0,1.0,59.64508199553609
50ebc4f5-7f5c-473c-b3b1-4f207127acd4,Songs to Make Up To,EP,,2015-06-12,Ta‐ku,81855cde-5030-42de-b1b3-f563dd01e623,,electronic|hip hop|soul,electronic|hip hop|soul,,9151.0,1772.0,Ta‐ku,electronic|hip hop|soul,,,album.getInfo,94.0,482.0,,Songs to Make Up To,,https://www.last.fm/music/Ta%E2%80%90ku/Songs+to+Make+Up+To,,,,,,3948,9.12172771361958,7.480428306074208,0.0,0.0,0.875176633040482,0.918673003090959,0.0,0.0,1.0,59.00464221823605
939eefc3-c907-4f58-9f17-bb77f067d767,Growing Up EP,EP,,2015-02-13,Mr FijiWiji,52aa4dd5-4a18-43b1-8bfb-7cf3681be43f,,dance,dance|drum n bass,,11062.0,1292.0,Mr FijiWiji,dance|drum n bass,,,album.getInfo,17843.0,159201.0,chillout|electronic|chill|2015|2step,Growing Up EP,,https://www.last.fm/music/Mr+FijiWiji/Growing+Up+EP,,,,,,4067,9.311361486034912,7.164720378771857,0.0,0.0,0.8933708887411227,0.879900844892616,0.0,0.0,1.0,58.86599800379161
e844d2a4-01d4-4c5a-b432-150f2148f002,Don't Sing,EP,,2015-02-09,DatA,f11e83a3-f5c5-4480-923c-64ba532a8733,,electronic,electronic,,10523.0,1350.0,DatA,electronic,,,album.getInfo,57483.0,428562.0,electronic|electro|french|french electro|dance,Don't Sing,,https://www.last.fm/music/Data/Don%27t+Sing,,,,,,4071,9.261413642160184,7.208600337960199,0.0,0.0,0.8885786841059582,0.8852897520826399,0.0,0.0,1.0,58.806048985361336
76e0a633-3ebf-45b4-8eff-43b99481f800,Vallis Alps,EP,,2015-01-06,Vallis Alps,445e6cb5-af6c-437b-b866-e18244621384,,,,,10808.0,1252.0,Vallis Alps,,,,album.getInfo,140143.0,1129749.0,dreampop|dream pop|future bass|lovestep|p6dramaja,Vallis Alps,,https://www.last.fm/music/Vallis+Alps/Vallis+Alps,,,,,,4105,9.288134399416203,7.133295954896068,0.0,0.0,0.8911423850957059,0.8760416046631584,0.0,0.0,1.0,58.710815571612876
8adf2b4f-1e00-485b-bce4-b42b8ada5442,Fallout 4 (Original Game Soundtrack),EP,Soundtrack,2015-11-06,Lynda Carter,702c816c-18fd-4bc3-940c-27ce39b81958,,,,,11589.0,1041.0,Lynda Carter,,,,album.getInfo,63329.0,558117.0,,Fallout 4 (Original Game Soundtrack),,https://www.last.fm/music/Lynda+Carter/Fallout+4+(Original+Game+Soundtrack),,,,,,3801,9.357897936333798,6.948897222313312,0.0,0.0,0.8978357900366771,0.8533955568037851,0.0,0.0,1.0,58.492163787359395
52099502-cf8d-433f-ab5c-71a667fc8d12,Crazy,EP,,2015-02-09,4minute,7c7a377e-2137-4120-ac20-c3d7286256e6,,k-pop,k-pop,,13043.0,638.0,4minute,k-pop,,,album.getInfo,298620.0,3862428.0,2015|k-pop|albums|female vocalists|best of 2015,Crazy,,https://www.last.fm/music/4minute/Crazy,,,,,,4071,9.47608353690921,6.459904454377535,0.0,0.0,0.9091750098898439,0.7933422501977255,0.0,0.0,1.0,57.68797035009905
